"Year","District","Electorate","ColNames","Votes","Percentage"
1988,"Kegalle","Mawanella","Total No of Valid Votes",37052,98.79
1988,"Kegalle","Mawanella","No of Rejected Votes",452,1.21
1988,"Kegalle","Mawanella","Total No of Votes Polled",37504,67.86
1988,"Kegalle","Mawanella","No of Registered Electors",55270,NA
1988,"Kegalle","Aranayake","Mr.Ranasinghe Premadasa",14894,59.97
1988,"Kegalle","Aranayake","Mrs.Sirimavo Ratwatte Dias Bandaranaike",9605,38.68
1988,"Kegalle","Aranayake","Mr.Ahangama Vithanage Oswin Nandimitra Abhayagunasekara",335,1.35
1988,"Kegalle","Aranayake","Total No of Valid Votes",24834,98.54
1988,"Kegalle","Aranayake","No of Rejected Votes",369,1.46
1988,"Kegalle","Aranayake","Total No of Votes Polled",25203,67.28
1988,"Kegalle","Aranayake","No of Registered Electors",37459,NA
1988,"Kegalle","Yatiyantota","Mr.Ranasinghe Premadasa",21614,59.51
1988,"Kegalle","Yatiyantota","Mrs.Sirimavo Ratwatte Dias Bandaranaike",13452,37.04
1988,"Kegalle","Yatiyantota","Mr.Ahangama Vithanage Oswin Nandimitra Abhayagunasekara",1253,3.45
1988,"Kegalle","Yatiyantota","Total No of Valid Votes",36319,98.6
1988,"Kegalle","Yatiyantota","No of Rejected Votes",516,1.4
1988,"Kegalle","Yatiyantota","Total No of Votes Polled",36835,75.7
1988,"Kegalle","Yatiyantota","No of Registered Electors",48662,NA
1988,"Kegalle","Ruwanwella","Mr.Ranasinghe Premadasa",21282,58.78
1988,"Kegalle","Ruwanwella","Mrs.Sirimavo Ratwatte Dias Bandaranaike",13249,36.59
1988,"Kegalle","Ruwanwella","Mr.Ahangama Vithanage Oswin Nandimitra Abhayagunasekara",1674,4.62
1988,"Kegalle","Ruwanwella","Total No of Valid Votes",36205,98.53
1988,"Kegalle","Ruwanwella","No of Rejected Votes",542,1.47
1988,"Kegalle","Ruwanwella","Total No of Votes Polled",36747,73.43
1988,"Kegalle","Ruwanwella","No of Registered Electors",50045,NA
1988,"Kegalle","Deraniyagala","Mr.Ranasinghe Premadasa",17649,60.33
1988,"Kegalle","Deraniyagala","Mrs.Sirimavo Ratwatte Dias Bandaranaike",11008,37.63
1988,"Kegalle","Deraniyagala","Mr.Ahangama Vithanage Oswin Nandimitra Abhayagunasekara",595,2.03
1988,"Kegalle","Deraniyagala","Total No of Valid Votes",29252,98.52
1988,"Kegalle","Deraniyagala","No of Rejected Votes",438,1.48
1988,"Kegalle","Deraniyagala","Total No of Votes Polled",29690,67.88
1988,"Kegalle","Deraniyagala","No of Registered Electors",43740,NA
1988,"Kegalle","Postal District Votes","Mr.Ranasinghe Premadasa",1975,55.65
1988,"Kegalle","Postal District Votes","Mrs.Sirimavo Ratwatte Dias Bandaranaike",1439,40.55
1988,"Kegalle","Postal District Votes","Mr.Ahangama Vithanage Oswin Nandimitra Abhayagunasekara",135,3.8
1988,"Kegalle","Postal District Votes","Total No of Valid Votes",3549,97.02
1988,"Kegalle","Postal District Votes","No of Rejected Votes",109,2.98
1988,"Kegalle","Postal District Votes","Total No of Votes Polled",3658,NA
1988,"Kegalle","Final District Results","Mr.Ranasinghe Premadasa",168720,57.11
1988,"Kegalle","Final District Results","Mrs.Sirimavo Ratwatte Dias Bandaranaike",119769,40.54
1988,"Kegalle","Final District Results","Mr.Ahangama Vithanage Oswin Nandimitra Abhayagunasekara",6923,2.34
1988,"Kegalle","Final District Results","Total No of Valid Votes",295412,98.57
1988,"Kegalle","Final District Results","No of Rejected Votes",4277,1.43
1988,"Kegalle","Final District Results","Total No of Votes Polled",299689,68.55
1988,"Kegalle","Final District Results","No of Registered Electors",437178,NA
